# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,230,0,3.201782216998343e-08
0,231,0,3.098904421237107e-08
0,232,0,3.05920232438857e-08
0,233,0,3.542817774230481e-08
0,234,0,3.481962530932944e-08
0,235,0,3.284194531830373e-08
0,236,0,3.247233497106165e-08
0,237,0,3.427848766960396e-08
0,238,0,3.131254713669586e-08
0,239,0,3.291262814598067e-08
0,240,0,3.472048253057173e-08
0,241,0,3.367641133594314e-08
0,242,0,3.315245734303956e-08
0,243,0,3.34278618717169e-08
0,244,0,3.575097992020954e-08
0,245,0,3.655459632126139e-08
0,246,0,3.40046337949654e-08
0,247,0,3.675714802330735e-08
0,248,0,3.831932687303266e-08
0,249,0,3.823824356983929e-08
0,250,0,3.690205446244152e-08
0,251,0,3.692531175309914e-08
0,252,0,3.494710893277401e-08
0,253,0,3.616555485210193e-08
0,254,0,3.457479259288046e-08
0,255,0,3.459203277561014e-08
0,256,0,3.588244350836593e-08
0,257,0,3.467090232899068e-08
0,258,0,3.595760820877027e-08
0,259,0,3.513180305716222e-08
0,260,0,3.860430932256827e-08
0,261,0,3.750516609513044e-08
0,262,0,3.676407612798025e-08
0,263,0,3.897533379806833e-08
0,264,0,3.941993818383078e-08
0,265,0,3.840191451985692e-08
0,266,0,3.761597024866849e-08
0,267,0,3.813618020694175e-08
0,268,0,3.391780117710321e-08
0,269,0,3.358931052721564e-08
0,270,0,3.588414053429947e-08
0,271,0,3.551992789613838e-08
0,272,0,3.763514985293696e-08
0,273,0,3.998845651096079e-08
0,274,0,4.325158265498859e-08
0,275,0,4.141453847118198e-08
0,276,0,3.881321092755859e-08
0,277,0,4.041898379589753e-08
0,278,0,4.096123138225392e-08
0,279,0,4.247954375161657e-08
0,280,0,4.377299237267425e-08
0,281,0,4.576531175258498e-08
0,282,0,4.572112334446986e-08
0,283,0,4.379372395434344e-08
0,284,0,4.39641148410113e-08
0,285,0,4.010462965950434e-08
0,286,0,4.415402547332972e-08
0,287,0,4.537099782159278e-08
0,288,0,4.110506365021335e-08
0,289,0,4.21329742277705e-08
0,290,0,4.355175952596888e-08
0,291,0,4.33804002453697e-08
0,292,0,4.26308071304138e-08
0,293,0,4.526166794187305e-08
0,294,0,4.616224738768637e-08
0,295,0,4.679397594613669e-08
0,296,0,4.440593125271807e-08
0,297,0,4.712111529994441e-08
0,298,0,4.84489780098619e-08
0,299,0,4.73729685982702e-08
0,300,0,4.752381105098012e-08
0,301,0,4.873684670724703e-08
0,302,0,4.85044524516887e-08
0,303,0,5.475628263589377e-08
0,304,0,4.929827299959524e-08
0,305,0,4.892087946179799e-08
0,306,0,4.649159693700406e-08
0,307,0,4.610604095314112e-08
0,308,0,5.045012924867446e-08
0,309,0,5.075208177631521e-08
0,310,0,5.142644022836986e-08
0,311,0,5.227199580037621e-08
0,312,0,5.361584459833821e-08
0,313,0,5.169486744172013e-08
0,314,0,4.984868337043294e-08
0,315,0,4.883936540245126e-08
0,316,0,4.690382405070844e-08
0,317,0,5.111680205848865e-08
0,318,0,5.076137657236714e-08
0,319,0,5.069938063624315e-08
0,320,0,5.150868220798463e-08
0,321,0,5.5229521223507e-08
0,322,0,5.546385208175941e-08
0,323,0,5.73227928714278e-08
0,324,0,5.874696737136828e-08
0,325,0,5.786041584630307e-08
0,326,0,5.342225465546227e-08
0,327,0,5.280057343570953e-08
0,328,0,5.579489911591066e-08
0,329,0,5.608542247801671e-08
0,330,0,5.939048744325315e-08
0,331,0,5.495645761666305e-08
0,332,0,5.269703430570577e-08
0,333,0,5.702667418090584e-08
0,334,0,5.847568986738168e-08
0,335,0,6.178125546325353e-08
0,336,0,5.963129928355041e-08
0,337,0,6.324366026570568e-08
0,338,0,6.471484805840275e-08
0,339,0,6.252916431226475e-08
0,340,0,6.153691604252344e-08
0,341,0,6.696130334693357e-08
0,342,0,6.213639443838702e-08
0,343,0,6.266337011773545e-08
0,344,0,6.247537109834172e-08
0,345,0,6.128434653264648e-08
0,346,0,6.244279385668306e-08
0,347,0,6.240095881745686e-08
0,348,0,5.97622192780063e-08
0,349,0,5.972090485343368e-08
0,350,0,6.318898286727338e-08
0,351,0,6.790279762401698e-08
0,352,0,6.588243151086278e-08
0,353,0,6.789035290473609e-08
0,354,0,6.891502361334244e-08
0,355,0,6.586008613272371e-08
0,356,0,6.638469251561969e-08
0,357,0,6.760687544573239e-08
0,358,0,7.16490323570419e-08
0,359,0,6.451226663451971e-08
0,360,0,6.637018019658831e-08
0,361,0,6.824398312838652e-08
0,362,0,7.199762327470826e-08
0,363,0,6.617847437652513e-08
0,364,0,6.931137845266212e-08
0,365,0,7.282462142592299e-08
0,366,0,7.202909407930243e-08
0,367,0,7.251137357166278e-08
0,368,0,7.732388485263091e-08
0,369,0,7.371742661873705e-08
0,370,0,7.568609974727804e-08
0,371,0,7.338026170756149e-08
0,372,0,7.487568443543348e-08
0,373,0,8.103327948824555e-08
0,374,0,8.476974735117186e-08
0,375,0,7.943271827945591e-08
0,376,0,7.627861151397002e-08
0,377,0,8.284704249934335e-08
0,378,0,7.819853340520985e-08
0,379,0,8.176446099703819e-08
0,380,0,8.309568305212242e-08
0,381,0,8.099485389146898e-08
0,382,0,8.491524627456772e-08
0,383,0,8.148275355158983e-08
0,384,0,8.00334620981934e-08
0,385,0,8.474744408930317e-08
0,386,0,8.504864969117775e-08
0,387,0,8.528537331249252e-08
0,388,0,8.217809203651918e-08
0,389,0,8.305012919816423e-08
0,390,0,8.135301779292736e-08
0,391,0,8.583686064427038e-08
0,392,0,9.33160756591973e-08
0,393,0,8.84611014765731e-08
0,394,0,8.978478647409988e-08
0,395,0,8.89089126459092e-08
0,396,0,8.595274394606867e-08
0,397,0,8.59495043962961e-08
0,398,0,8.537633009273514e-08
0,399,0,8.463988153726616e-08
0,400,0,8.594231580396676e-08
0,401,0,9.045711192934506e-08
0,402,0,8.91001026764393e-08
0,403,0,9.764741179224405e-08
0,404,0,9.47616187075569e-08
0,405,0,9.860055069706696e-08
0,406,0,9.174666819082225e-08
0,407,0,8.667312756325247e-08
0,408,0,9.021553605892623e-08
0,409,0,9.722992993459731e-08
0,410,0,8.711090801412822e-08
0,411,0,9.279149489581239e-08
0,412,0,9.425657322597172e-08
0,413,0,9.728270872828222e-08
0,414,0,9.819451953631835e-08
0,415,0,9.349594140076364e-08
0,416,0,9.465080531309764e-08
0,417,0,9.615982523260784e-08
0,418,0,1.022708253535663e-07
0,419,0,9.778047867823153e-08
0,420,0,1.020120003902033e-07
0,421,0,1.098072868717252e-07
0,422,0,1.080988594954433e-07
0,423,0,1.02390819865936e-07
0,424,0,1.058182389712141e-07
0,425,0,1.086003034176081e-07
0,426,0,1.102312283037275e-07
0,427,0,1.115877922338287e-07
0,428,0,1.100716424733607e-07
0,429,0,1.071180446552155e-07
0,430,0,1.130661486865371e-07
0,431,0,1.13279509417035e-07
0,432,0,1.124526158695579e-07
0,433,0,1.080916144751294e-07
0,434,0,1.106241692631743e-07
0,435,0,1.134321845291188e-07
0,436,0,1.072001074566386e-07
0,437,0,1.043533537682864e-07
0,438,0,1.163410187077003e-07
